source1_entity_id	candidate_entity_ids
S1-647303857	S2-164155305,S2-175362050,S2-288443607,S2-299640307,S2-446106239,S2-503625572,S2-508111862,S2-886131666,S2-887165055,S2-895081043,S2-904826614,S2-92663671,S3-141444771,S3-216194788,S3-325254367,S3-34799181,S3-388747679,S3-631671911,S3-654519924,S3-66207499,S3-66860585,S3-711838591,S3-764795401,S3-775700958,S3-804091064,S3-830130228,S3-97255673
S1-200244116	S2-282103689,S2-409944984,S2-72546078,S2-881464385,S2-993679313,S3-205680705
S1-545946302	S2-138492196,S2-196701374,S2-284844649,S2-28814628,S2-346604707,S2-440200685,S2-460136490,S2-484928805,S2-513122313,S2-513714827,S2-598443398,S2-653851340,S2-670002638,S2-676083081,S2-709013347,S2-96278312,S3-105624197,S3-188402953,S3-196044535,S3-294103122,S3-314512434,S3-336045709,S3-36044583,S3-413139997,S3-425044518,S3-481637349,S3-486806366,S3-520022527,S3-625715991,S3-626535046,S3-634002678,S3-735727877,S3-781484477,S3-859356554,S3-942216360
S1-979504798	S2-162514311,S3-323153954,S3-870973153
S1-102811957	S2-241685542,S2-478959098,S2-516387669,S2-553508714,S2-592241129,S2-625774905,S3-449308785,S3-728090388,S3-928796641
S1-845572771	
S1-8713989	S2-37189974,S3-20459433,S3-58380591,S3-588750081,S3-817876291
S1-428981437	S2-100393828,S2-248977143,S2-268697328,S2-348122696,S2-36367458,S2-373678906,S2-40327099,S2-466217356,S2-471154795,S2-478116399,S2-517545221,S2-536811066,S2-599943670,S2-714688585,S2-725424033,S2-732056002,S2-770131583,S2-772510390,S2-797750820,S2-853967561,S2-884366351,S2-953485582,S2-971027861,S2-97731459,S3-148406273,S3-168564211,S3-182430622,S3-437412670,S3-608740521,S3-645384746,S3-749630201,S3-801491022,S3-820523170,S3-825828743,S3-97880220
S1-164824018	S2-473831507,S2-653231350,S2-680044356,S3-316016655,S3-405555985,S3-902436610
S1-729963974	S2-104524634,S2-134958859,S2-167066861,S2-195761214,S2-204003026,S2-211182661,S2-229315248,S2-248944678,S2-252035179,S2-254788701,S2-263273654,S2-279857860,S2-293206846,S2-331492553,S2-332155353,S2-45724657,S2-468610536,S2-508602353,S2-659345862,S2-674694354,S2-687087140,S2-71227189,S2-718979866,S2-742191837,S2-748833051,S2-774512583,S2-817680963,S2-846556799,S2-895820835,S2-899248471,S2-925511054,S3-289365741,S3-365385967,S3-690547751,S3-902040254
S1-569530967	S2-106705001,S2-129089216,S2-629001704,S2-671396424,S2-897460416,S2-955863783,S2-968093817,S3-10840691,S3-164430307,S3-200036460,S3-235054036,S3-258623917,S3-287294650,S3-347085559,S3-539769943,S3-58853858,S3-59429240,S3-612664776,S3-638661696,S3-810320845,S3-837349726,S3-906250099
S1-28154358	S2-130585632,S2-204635595,S2-208132087,S2-224195048,S2-259335423,S2-266502013,S2-283352447,S2-394372351,S2-404428286,S2-477791059,S2-507782361,S2-612006783,S2-664282702,S2-664728816,S2-707990084,S2-745292311,S2-885479012,S2-894184868,S3-205669987,S3-24346534,S3-244951176,S3-288809186,S3-323166100,S3-362974038,S3-41238621,S3-505088040,S3-509307838,S3-663428407,S3-718364961,S3-752369595,S3-790967150,S3-895144762,S3-937656596,S3-971058663,S3-988020306
S1-240811681	S2-496688276,S2-572789911,S2-628827081,S3-899799208,S3-950589861
S1-343815751	S2-479876582,S2-790675320,S3-878454467
S1-230304885	S2-14185849,S2-244340971,S2-373985485,S2-678257100,S3-547897454,S3-662694126,S3-803025017
S1-45260965	S3-218916657,S3-253950029,S3-339187428,S3-602719548,S3-722543767,S3-823804959
S1-790965203	S2-100644535,S2-142179700,S2-181851707,S2-52191434,S2-565777010,S2-789193073,S2-896450276,S2-992081072,S3-154873084,S3-232387152,S3-475451387,S3-521832759,S3-530170498,S3-604030050,S3-785396649,S3-941343514
S1-40559296	S2-594219145,S2-631181918,S2-675029411,S3-579754263,S3-74165963,S3-962179095
S1-576056148	S2-151437622,S2-214084079,S2-235175535,S2-244199728,S2-256814214,S2-313883888,S2-376437903,S2-393369363,S2-397641530,S2-426683016,S2-438605806,S2-462119129,S2-556071304,S2-557031545,S2-605350174,S2-632922146,S2-759114743,S2-850493755,S2-90119518,S2-914514330,S3-131347113,S3-201486043,S3-302801957,S3-334379933,S3-396766453,S3-490701147,S3-501425410,S3-550185556,S3-587086752,S3-606497358,S3-633717330,S3-640440086,S3-659330414,S3-662003974,S3-986414253
S1-437921408	S2-12299829,S2-16445832,S2-239334407,S2-370894367,S2-395208351,S2-491554085,S2-658932071,S2-717070452,S2-796668907,S2-880101195,S2-895002457,S3-168678470,S3-7132224,S3-947666185
S1-757724109	S2-1173491,S2-159699565,S2-196975670,S2-419844886,S2-426281684,S2-428030759,S2-593553372,S2-653447605,S2-849395615,S2-897419904,S3-140433585,S3-18699851,S3-194267524,S3-356556655,S3-444227012,S3-576691112,S3-727341069,S3-772631373,S3-804600254,S3-85523430,S3-919907997,S3-939463833,S3-955075928
S1-812323348	S2-425669908,S2-908228412,S3-439462603
S1-741937259	S2-767782635,S3-167906319,S3-196963273,S3-738890866,S3-902008087
S1-777597828	S2-107329180,S2-51571569,S2-561416780,S2-666083284,S2-782702799,S2-830814134,S2-836452886,S2-865749305,S2-917280412,S3-167872453,S3-363924279,S3-413669121,S3-574665074,S3-617979991,S3-662587413,S3-768713726,S3-886369860,S3-902571451,S3-906493520,S3-982286178
S1-473219328	S2-483715290,S2-782334499,S2-82758885,S3-161906939,S3-217805568,S3-355443810,S3-593045847
S1-29547169	S2-575089556,S3-30650329,S3-468090717,S3-751486499,S3-800396544,S3-800462422
S1-335017093	S2-697716048,S3-243775466,S3-303562385,S3-573600759,S3-787626118
S1-903118861	S2-417313631,S3-465613400,S3-742465907
S1-347219845	S2-369921699,S2-643005961,S2-752659485,S2-837872287,S3-557707413
S1-389169117	S2-103841553,S2-140384695,S2-172597897,S2-191094820,S2-358380846,S2-410639572,S2-46610444,S2-489333793,S2-534908467,S2-570375086,S2-602246901,S2-612145863,S2-660771029,S2-746019177,S2-765028847,S2-768946792,S2-788932597,S2-816643563,S2-829774919,S2-88471049,S2-996573898,S3-123939735,S3-336995039,S3-340705689,S3-423576903,S3-42392906,S3-443182900,S3-498027647,S3-592653089,S3-628494086,S3-769947589,S3-83546187,S3-863744133,S3-892511712,S3-906774237
S1-23856434	S3-573619551
S1-695566958	S2-14975830,S2-160477274,S2-206131377,S2-221481547,S2-34548715,S2-349064004,S2-353459001,S2-365141980,S2-368016487,S2-369784092,S2-372878967,S2-409908460,S2-423838997,S2-534412165,S2-543049878,S2-568502146,S2-588495515,S2-616874888,S2-672315303,S2-686235925,S2-739798900,S2-814158570,S2-814738016,S2-896656577,S2-943978912,S2-961304035,S2-961810110,S2-995474190,S2-998197939,S3-247104730,S3-257476923,S3-346286668,S3-441239023,S3-684131476,S3-69332653
S1-136601270	S2-221482573,S2-2423540,S2-284122180,S2-446049429,S2-630538606,S2-725764342,S2-765762046,S2-799357183,S2-910449626,S2-995444276,S3-111088713,S3-142105456,S3-162285797,S3-181978313,S3-311795383,S3-354253397,S3-387800635,S3-449970897,S3-472170671,S3-519366815,S3-528215134,S3-805397667,S3-81892603,S3-995761797
S1-214119211	S2-114643127,S2-170100406,S2-186467125,S2-2925900,S2-313706159,S2-315036816,S2-378659927,S2-426435110,S2-430675029,S2-431346739,S2-436744512,S2-458585786,S2-528473005,S2-579152737,S2-5802395,S2-583482592,S2-654003376,S2-68748027,S2-702366846,S2-728896995,S2-744685697,S2-802426321,S2-875893829,S2-894769041,S2-918744953,S2-930598605,S2-935748931,S3-250069925,S3-294100884,S3-597423831,S3-689949010,S3-803933787,S3-828723558,S3-84736614,S3-991936179
S1-89209690	S2-191224095,S2-410989478,S2-502574545,S2-505640676,S2-510581586,S2-512630762,S2-634135967,S2-705887489,S2-756763349,S2-764699807,S2-769594382,S2-80654035,S2-822298786,S2-824701381,S3-109917852,S3-150432730,S3-326270100,S3-326466159,S3-425999875,S3-622171422,S3-835349559,S3-842389689,S3-914027398,S3-917654928,S3-926443505
S1-378581442	S3-102862017,S3-174266035,S3-286358614
S1-251291044	S2-105004684,S2-113674828,S2-123349497,S2-134281412,S2-143816536,S2-179463928,S2-195823359,S2-236753378,S2-280086857,S2-326384163,S2-381716954,S2-426324794,S2-470036118,S2-472011237,S2-49852380,S2-555030699,S2-661106608,S2-675394479,S2-695007731,S2-70247599,S2-727709302,S2-749061837,S2-762897852,S2-764601805,S2-770050246,S2-800210383,S2-829591643,S2-846496174,S2-850598644,S2-885978611,S2-892877711,S2-9053863,S2-916914401,S2-951545019,S2-959132099
S1-10092319	S2-304368900,S2-431537309,S2-626515634,S3-246983425,S3-693934269
S1-341886281	S2-241388357,S2-902333100,S3-622694988
S1-317054463	S2-148448999,S2-650692524,S3-647736576
S1-543760819	S2-808631729,S2-829732434,S2-903827467,S2-913718589,S3-462001538,S3-783146866,S3-822977624
S1-836117858	S2-622161281,S3-424713380
S1-170538959	S3-337845390,S3-374174773,S3-513145262,S3-821601911
S1-453879293	S2-166379583,S2-301969165,S2-769320396,S3-428197164,S3-986523464
S1-284938229	S2-224201763,S2-377640723,S2-647640576,S2-711906490,S2-751644079,S2-86619877,S2-922150401,S2-94442181,S3-142602324,S3-155425282,S3-216815698,S3-271646714,S3-517364994,S3-53354920,S3-769824375,S3-770888965,S3-830237412,S3-949307490
S1-13723036	S2-176395527,S2-21549661,S2-227623392,S2-255982806,S2-358109825,S2-376740439,S2-547277076,S2-557852753,S2-610036318,S2-614976102,S2-771338473,S2-77785241,S2-792858779,S2-921813303,S2-97451191,S3-101257463,S3-132997079,S3-17743887,S3-206207320,S3-31525893,S3-324010586,S3-346164050,S3-532511365,S3-542465868,S3-606892214,S3-69661333,S3-80911626,S3-858532515,S3-865686833,S3-892743769,S3-90065855,S3-992482227,S3-997878268
S1-606109978	S2-184336560,S2-610056886,S2-659618926,S2-791286938,S2-814891313,S2-850087112,S3-175823786,S3-182531873,S3-23398472,S3-27940543,S3-303237947,S3-531629720,S3-5564250,S3-558509835,S3-640997844,S3-69040691,S3-859710598,S3-960645266,S3-962734580
S1-857664588	S2-20913035,S2-384700865,S2-502075310,S2-508255491,S2-62186167,S2-724807154,S2-80605195,S2-856953420,S2-858914354,S2-894769041,S2-909876879,S3-172928912,S3-2744303,S3-371655030,S3-429716891,S3-483249593,S3-53189464,S3-534700042,S3-551012307,S3-945343881,S3-955341599
S1-738071841	S2-216003245,S2-525321939,S3-656325628
S1-296476213	S2-114643127,S2-170100406,S2-186467125,S2-2925900,S2-313706159,S2-315036816,S2-378659927,S2-426435110,S2-430675029,S2-431346739,S2-436744512,S2-458585786,S2-528473005,S2-579152737,S2-5802395,S2-583482592,S2-654003376,S2-68748027,S2-702366846,S2-728896995,S2-744685697,S2-802426321,S2-875893829,S2-894769041,S2-930598605,S2-935748931,S3-250069925,S3-294100884,S3-597423831,S3-689949010,S3-803933787,S3-828723558,S3-84736614,S3-901069196,S3-991936179
S1-772737756	S2-62666726,S2-841453770,S2-880959775,S3-341550861,S3-695659665,S3-73995214
S1-813444083	S2-13497347,S2-140513543,S2-141016681,S2-188794062,S2-280373103,S2-346798261,S2-358334073,S2-36962093,S2-39999297,S2-433178586,S2-499164125,S2-499218989,S2-540973913,S2-553335027,S2-576015089,S2-683742345,S2-801579698,S2-856017692,S2-866510554,S2-939124201,S2-953105721,S3-203519994,S3-277822614,S3-285306238,S3-287780537,S3-303387212,S3-399942107,S3-439667182,S3-447446614,S3-62104368,S3-628270451,S3-695731244,S3-783151738,S3-865456564,S3-961847038
S1-88621243	S2-150691203,S2-295834792,S2-348159247,S2-430289783,S2-474312202,S2-748630471,S3-105526331,S3-312407939,S3-396330626,S3-493949262,S3-682837814,S3-702274705,S3-952850428
S1-973731236	S2-135390994,S2-331544324,S2-737853111,S2-91933930,S3-202684359,S3-223359212,S3-804923215
S1-95631098	S2-396676093,S2-460414447,S2-501229096,S2-545893723,S2-655364337,S2-923974887,S3-413399538,S3-485547199,S3-49710165,S3-589219360,S3-789933231,S3-864807199
S1-347825718	S2-294426720,S2-299062530,S2-398512842,S2-491500280,S2-817772536,S2-896583868,S3-121180327,S3-438518302,S3-516911666,S3-550999520,S3-705922520
S1-237177847	S2-143131183,S2-33420110,S2-619979022,S2-665077604,S2-890061745,S2-978200559,S3-122895299,S3-211582272,S3-538637647
S1-33745503	S2-220028154,S3-218616693,S3-774556416
S1-574308285	S2-150321982,S2-20100889,S2-229434487,S2-259107219,S2-298755393,S2-308860945,S2-381416319,S2-439958506,S2-468055683,S2-495426490,S2-509328231,S2-582371029,S2-755156637,S2-880181111,S2-960273699,S2-961415907,S3-163492874,S3-164014538,S3-167064286,S3-220562587,S3-246480970,S3-283997795,S3-390286010,S3-470906902,S3-472382215,S3-506001026,S3-561525141,S3-757640964,S3-833529867,S3-84870616,S3-875723263,S3-902050100,S3-911776789,S3-96877441,S3-981590643
S1-190941677	S2-170049056,S2-322682522,S2-336897472,S2-356051898,S2-379425657,S2-441958415,S2-466481676,S2-480284826,S2-481372376,S2-515705391,S2-571214983,S2-580834617,S2-666942371,S2-689536208,S2-725093511,S2-833978396,S2-85687046,S2-875902241,S2-897385920,S2-920468414,S2-993098565,S3-122684633,S3-139500345,S3-144899559,S3-165435576,S3-376769524,S3-399882901,S3-515397965,S3-696280684,S3-809187789,S3-826721710,S3-852538491,S3-855660375,S3-945438091,S3-962847375
S1-75337893	S2-261132115,S2-400177131,S2-527915576,S2-557188629,S2-62186167,S2-64375977,S2-683185201,S2-808291368,S2-840437614,S2-895463394,S2-899616853,S2-928746985,S2-970334548,S3-101066411,S3-104477855,S3-192629858,S3-22112638,S3-281880953,S3-358148515,S3-384297549,S3-447492110,S3-545473447,S3-813301403,S3-834146103,S3-942333032
S1-818138854	S2-176420298,S3-162382514,S3-977017584
S1-21947145	S2-493042595,S3-681323764,S3-755318884
S1-420343429	S2-360788603,S2-372172880,S2-394571120,S2-51574598,S2-556469960,S2-581508866,S2-708757485,S2-986940248,S3-188354063,S3-22679509,S3-232519749,S3-243209227,S3-382868122,S3-41801400,S3-525239074,S3-533981091,S3-548199504,S3-562383456,S3-607060939,S3-63271265,S3-717541835,S3-973816063
S1-8412929	S2-145889845,S2-153555569,S2-161077029,S2-240200643,S2-303133875,S2-353041794,S2-384151706,S2-44445555,S2-468278119,S2-514317379,S2-529933432,S2-577551744,S2-608520307,S2-707792550,S2-729664916,S2-788333626,S2-813588229,S2-90986584,S3-114686337,S3-153670200,S3-15575692,S3-34190575,S3-501325834,S3-54408554,S3-545116891,S3-578691751,S3-606226483,S3-621376750,S3-645300049,S3-66104711,S3-735360999,S3-76037,S3-80542553,S3-853594839,S3-859802729
S1-307962633	S2-136507770,S2-22544434,S2-242802870,S2-345480531,S2-43113841,S2-604871582,S2-622879631,S2-791815488,S2-824967636,S2-875721956,S2-885755783,S3-116867893,S3-152251935,S3-345534271,S3-888421770
S1-72310418	S2-11779506,S3-570980846,S3-731160199
S1-635555544	S2-105913459,S2-121122975,S2-172475646,S2-201322975,S2-227019177,S2-246709075,S2-262606198,S2-26697424,S2-27391982,S2-292335754,S2-310699059,S2-359549629,S2-37521992,S2-398928707,S2-399522607,S2-505086652,S2-53095324,S2-60070530,S2-697967787,S2-797275788,S2-798016383,S2-841621186,S2-889749509,S2-892419737,S2-896587297,S2-907480604,S2-915857752,S2-964197508,S3-22324102,S3-237656454,S3-335243331,S3-380091899,S3-499497315,S3-830838530,S3-998628231
S1-485642352	S2-147852121,S2-15275449,S2-415823112,S2-730981344,S2-887223668,S2-977848238,S3-232397205,S3-25549445,S3-267245809,S3-319078308,S3-400569236,S3-471125389,S3-506186292,S3-808633896,S3-827791026,S3-901978163,S3-94498484,S3-984114240
S1-6034061	S2-875808887,S3-237030121
S1-318373630	S2-1173491,S2-159699565,S2-196975670,S2-419844886,S2-426281684,S2-428030759,S2-593553372,S2-653447605,S2-849395615,S2-897419904,S3-140433585,S3-18699851,S3-194267524,S3-444227012,S3-576691112,S3-727341069,S3-772631373,S3-804600254,S3-85523430,S3-919907997,S3-939463833
S1-86469552	S2-210158003,S2-328039185,S2-431266199,S2-440089855,S2-556977592,S2-801469062,S2-881232201,S2-8945789,S2-97095074,S2-986520712,S3-116546042,S3-220000395,S3-232094800,S3-300532468,S3-479224552,S3-56883172,S3-596663710,S3-618780279,S3-918163916
S1-248463846	S2-181016662,S2-39205723,S2-471425283,S2-563109118,S3-716419381
S1-203630413	S2-430487676,S2-435123543,S2-576428419,S2-644029227,S2-69755788,S2-70074734,S3-110349245,S3-115793707,S3-137174211,S3-150807003,S3-203549607,S3-241186702,S3-296240409,S3-303320006,S3-321128474,S3-322974564,S3-328821394,S3-35962365,S3-401336848,S3-475071565,S3-560791095,S3-642821429,S3-733903477,S3-735674792,S3-743592424,S3-805670560,S3-808125751,S3-885787619,S3-914411406
S1-275306807	S2-224977782,S2-836548500,S3-128140288,S3-491987278,S3-54841345
S1-136081707	S2-105653685,S2-126996401,S2-214274250,S2-241710484,S2-264122343,S2-297742460,S2-327738915,S2-373348935,S2-417444015,S2-548790302,S2-574594930,S2-613871000,S2-627541174,S2-667179892,S2-728540724,S2-753500593,S2-767142912,S2-791270538,S2-793959149,S2-817315055,S2-901110690,S2-943951166,S2-965980442,S2-97621221,S2-994439780,S3-159963919,S3-198554090,S3-303035620,S3-392125709,S3-416517641,S3-494852042,S3-53196875,S3-561431230,S3-602669802,S3-82340260
S1-587750075	S2-360484968,S2-590227135,S2-79401328,S3-402274047,S3-787800027,S3-851944476
S1-618676054	S2-248107822,S2-357014902,S2-803657153,S3-504013768,S3-72189219,S3-754539339,S3-822540852,S3-841214085
S1-165937999	S3-716931273,S3-766423819,S3-87467790
S1-115576618	S2-141277559,S2-146519138,S2-17186006,S2-193721867,S2-212559055,S2-248363989,S2-310772102,S2-38991604,S2-472151404,S2-494685151,S2-512849705,S2-532157362,S2-5341748,S2-541748572,S2-602361852,S2-613412664,S2-627881801,S2-670086555,S2-675960977,S2-701601144,S2-817657114,S2-886947928,S2-907281612,S2-91953344,S2-92846671,S2-96233253,S3-348113766,S3-349647936,S3-428510691,S3-432004270,S3-550975295,S3-573142048,S3-660400984,S3-765518833,S3-835885556
S1-736418916	S2-119592743,S2-262713213,S2-271186953,S2-458035790
S1-627027654	S2-130583169,S2-15802375,S2-192948129,S2-245131547,S2-269148212,S2-305093949,S2-335618513,S2-336379980,S2-418259612,S2-440897587,S2-489738117,S2-567669943,S2-603071611,S2-626967195,S2-742406486,S2-755541671,S2-77137939,S2-815616820,S2-884737926,S2-977919046,S3-138257740,S3-146156664,S3-254035959,S3-331856526,S3-359795187,S3-383204019,S3-403979964,S3-458126061,S3-581112562,S3-618422773,S3-636847368,S3-637473718,S3-718919501,S3-829639218,S3-907710750
S1-469424334	S2-852619238,S2-886774968,S3-415691239
S1-793898732	S2-432633902,S3-618160862
S1-41090804	S2-101634603,S2-171389478,S2-253262956,S2-286365108,S2-298507312,S2-33579769,S2-37747931,S2-399075342,S2-405772848,S2-493068616,S2-501697329,S2-542198240,S2-583964452,S2-588246207,S2-589615634,S2-606670367,S2-699555547,S2-851316528,S2-855958744,S2-917092681,S3-126568401,S3-308752901,S3-508960115,S3-583337283,S3-600813695,S3-615135340,S3-736730454,S3-778040093,S3-813072629,S3-853419211,S3-929273485,S3-951554137,S3-979318630
S1-937356823	S2-360788603,S2-372172880,S2-394571120,S2-51574598,S2-556469960,S2-581508866,S2-708757485,S2-986940248,S3-188354063,S3-22679509,S3-232519749,S3-243209227,S3-382868122,S3-41801400,S3-525239074,S3-533981091,S3-548199504,S3-562383456,S3-607060939,S3-63271265,S3-717541835,S3-973816063
S1-729213488	S2-296853551,S2-551601984,S2-566099391,S2-8781780,S3-479841048,S3-610231308,S3-709733167,S3-763462955,S3-955450841
S1-445868199	S2-104524634,S2-134958859,S2-167066861,S2-195761214,S2-204003026,S2-211182661,S2-229315248,S2-248944678,S2-252035179,S2-254788701,S2-263273654,S2-279857860,S2-293206846,S2-331492553,S2-332155353,S2-45724657,S2-468610536,S2-508602353,S2-659345862,S2-674694354,S2-687087140,S2-71227189,S2-718979866,S2-742191837,S2-748833051,S2-774512583,S2-817680963,S2-846556799,S2-872518576,S2-895820835,S2-899248471,S2-925511054,S3-365385967,S3-690547751,S3-902040254
S1-267071757	S2-167880419,S2-367237866,S2-418844166,S2-49680847,S2-618844064,S2-657355752,S2-884845385,S3-135063094,S3-192367257,S3-218984238,S3-243030748,S3-304299787,S3-31256465,S3-517160004,S3-664968319,S3-674167,S3-778802724
S1-975764194	S2-233356748,S2-425168745,S2-581736659,S2-851208599,S2-880911218,S3-140415792,S3-30868742,S3-342927813,S3-409201893,S3-541599774,S3-568220636,S3-577325097,S3-624258071,S3-669563164,S3-728999429,S3-863359627
S1-289148559	S2-27782402,S2-625374950,S2-645073511,S3-866289633,S3-974358206
S1-247776121	S2-185005085,S2-214755547,S2-219369675,S2-247201503,S2-259566795,S2-325177361,S2-381669046,S2-432118565,S2-46490128,S2-651967616,S2-658677975,S2-69236262,S2-742699969,S2-867573251,S2-884338441,S2-924322801,S2-939315713,S2-968620336,S2-969898980,S3-151130234,S3-190912229,S3-26981744,S3-275459248,S3-295552127,S3-329159812,S3-389226158,S3-422475598,S3-430990586,S3-462660679,S3-616396503,S3-843163838,S3-86001406,S3-878661630,S3-905916564,S3-935183445
